n_ActionID,c_Competition,n_MatchID,c_HomeTeam,c_AwayTeam,n_HomeGoals,n_AwayGoals,d_Date,c_Action,c_Period,n_StartTime,n_Endtime,n_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
27677530,Premier League,2375279,Manchester City,Watford,8,0,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,313144,Michael Dean,Referee,NULL,NULL,NULL,0,NULL
27677520,Premier League,2375281,Everton,Sheffield United,0,2,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1228028,Ben Toner,4th Official,NULL,NULL,NULL,0,NULL
27677519,Premier League,2375281,Everton,Sheffield United,0,2,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1719261,Derek Eaton,Assistant Referee,NULL,NULL,NULL,0,NULL
27677516,Premier League,2375281,Everton,Sheffield United,0,2,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,596289,Darren Cann,Assistant Referee,NULL,NULL,NULL,0,NULL
27677512,Premier League,2375281,Everton,Sheffield United,0,2,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,762983,Simon Hooper,Referee,NULL,NULL,NULL,0,NULL
27677497,Premier League,2375278,Burnley,Norwich City,2,0,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1929632,Paul Marsden,4th Official,NULL,NULL,NULL,0,NULL
27677496,Premier League,2375278,Burnley,Norwich City,2,0,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1786748,Nick Hopton,Assistant Referee,NULL,NULL,NULL,0,NULL
27677495,Premier League,2375278,Burnley,Norwich City,2,0,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,576275,Peter Kirkup,Assistant Referee,NULL,NULL,NULL,0,NULL
27677494,Premier League,2375278,Burnley,Norwich City,2,0,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,915400,David Coote,Referee,NULL,NULL,NULL,0,NULL
27677493,Premier League,2375280,Leicester City,Tottenham Hotspur,2,1,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1451465,Robert Jones,4th Official,NULL,NULL,NULL,0,NULL
27677489,Premier League,2375280,Leicester City,Tottenham Hotspur,2,1,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1723221,Matthew Wilkes,Assistant Referee,NULL,NULL,NULL,0,NULL
27677485,Premier League,2375280,Leicester City,Tottenham Hotspur,2,1,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1126853,Scott Ledger,Assistant Referee,NULL,NULL,NULL,0,NULL
27677484,Premier League,2375280,Leicester City,Tottenham Hotspur,2,1,21-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,830903,Paul Tierney,Referee,NULL,NULL,NULL,0,NULL
27677454,Premier League,2375275,Southampton,Bournemouth,1,3,20-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,762984,Craig Pawson,4th Official,NULL,NULL,NULL,0,NULL
27677450,Premier League,2375275,Southampton,Bournemouth,1,3,20-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1647399,Sian Massey-Ellis,Assistant Referee,NULL,NULL,NULL,0,NULL
27677446,Premier League,2375275,Southampton,Bournemouth,1,3,20-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1733100,Daniel Cook,Assistant Referee,NULL,NULL,NULL,0,NULL
27677444,Premier League,2375275,Southampton,Bournemouth,1,3,20-Sep-19,Line-up,Start,NULL,NULL,0,0,NULL,1228021,Chris Kavanagh,Referee,NULL,NULL,NULL,0,NULL
27497565,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Goal,First half,740000,740000,-1,4486,Burnley,691388,Ashley Barnes,NULL,NULL,Assist,Right foot,1793925,Dwight McNeil
27501208,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Goal,Second half,5814000,5814000,1,4211,Wolverhampton Wanderers,981402,Raúl Jiménez,NULL,NULL,Penalty,Right foot,0,NULL
27499638,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Shot wide,Second half,3272000,3272000,1,4211,Wolverhampton Wanderers,1083038,Jonny Castro,NULL,NULL,NULL,Header,0,NULL
27549018,Premier League,2375248,Newcastle United,Watford,1,1,31-Aug-19,Goal,First half,79000,79000,-1,4970,Watford,983722,Will Hughes,NULL,NULL,Rebound,Left foot,0,NULL
27551135,Premier League,2375248,Newcastle United,Watford,1,1,31-Aug-19,Goal,First half,2453000,2453000,1,4087,Newcastle United,823767,Fabian Schär,NULL,NULL,Assist,Left foot,1216997,Isaac Hayden
27551666,Premier League,2375248,Newcastle United,Watford,1,1,31-Aug-19,Blocked shot,First half,2370000,2370000,-1,4970,Watford,780613,Craig Dawson,NULL,NULL,NULL,Right foot,0,NULL
27551665,Premier League,2375248,Newcastle United,Watford,1,1,31-Aug-19,Shot blocked by,First half,2370000,2370000,1,4087,Newcastle United,1591019,Sean Longstaff,NULL,NULL,NULL,NULL,0,NULL
27667584,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot wide,Second half,5465000,5465000,1,4010,Aston Villa,1584812,Keinan Davis,NULL,NULL,NULL,Left foot,0,NULL
27667576,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,End of period,Second half,5588000,5588000,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27667575,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Corner,Second half,5460000,5460000,1,4010,Aston Villa,1294746,Anwar El Ghazi,NULL,NULL,NULL,Right foot,0,NULL
27666320,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Substitution,Second half,5450000,NULL,-1,4144,West Ham United,1026151,Fabián Balbuena,Defender,4,NULL,NULL,568561,Mark Noble
27616313,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,5450000,-1,4144,West Ham United,568561,Mark Noble,Midfielder (C),16,NULL,NULL,0,NULL
27667565,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Injury time,Second half,5406000,5406000,0,0,NULL,0,NULL,NULL,NULL,NULL,180000,0,NULL
27667560,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Save by goalkeeper,Second half,5294000,5294000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,Standing/Caught,NULL,0,NULL
27667559,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot on goal,Second half,5294000,5294000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,NULL,Right foot,0,NULL
27667558,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,5271000,5271000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,NULL,0,NULL
27667555,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot wide,Second half,5233000,5233000,1,4010,Aston Villa,1028610,Jack Grealish,NULL,NULL,NULL,Left foot,0,NULL
27667545,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Blocked shot,Second half,5124000,5124000,-1,4144,West Ham United,568561,Mark Noble,NULL,NULL,NULL,Right foot,0,NULL
27667544,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot blocked by,Second half,5124000,5124000,1,4010,Aston Villa,694819,Ahmed Al-Muhamadi,NULL,NULL,NULL,NULL,0,NULL
27667535,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,5033000,5033000,-1,4144,West Ham United,1437872,Pablo Fornals,NULL,NULL,NULL,Right foot,0,NULL
27667540,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,5069000,5069000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27666315,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Substitution,Second half,5068000,NULL,1,4010,Aston Villa,1584812,Keinan Davis,Forward,39,NULL,NULL,1352969,Frederic Guilbert
27616251,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,5068000,1,4010,Aston Villa,1352969,Frederic Guilbert,Defender,24,NULL,NULL,0,NULL
27667536,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot wide,Second half,5043000,5043000,-1,4144,West Ham United,876012,Manuel Lanzini,NULL,NULL,NULL,Right foot,0,NULL
27667531,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,4999000,4999000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,Rough play,NULL,568561,Mark Noble
27667525,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,4963000,4963000,-1,4144,West Ham United,876012,Manuel Lanzini,NULL,NULL,NULL,Right foot,0,NULL
27667523,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,4913000,4913000,1,4010,Aston Villa,1656930,Douglas Luiz,NULL,NULL,Rough play,NULL,952816,Sébastien Haller
27667505,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,4834000,4834000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27666310,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Substitution,Second half,4825000,NULL,1,4010,Aston Villa,1656930,Douglas Luiz,Midfielder,6,NULL,NULL,1210500,Marvelous Nakamba
27666302,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,4825000,1,4010,Aston Villa,1210500,Marvelous Nakamba,Midfielder,11,NULL,NULL,0,NULL
27667498,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Blocked shot,Second half,4767000,4767000,-1,4144,West Ham United,1437872,Pablo Fornals,NULL,NULL,NULL,Right foot,0,NULL
27667497,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot blocked by,Second half,4767000,4767000,1,4010,Aston Villa,854807,Neil Taylor,NULL,NULL,NULL,NULL,0,NULL
27667503,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Corner,Second half,4800000,4800000,-1,4144,West Ham United,876012,Manuel Lanzini,NULL,NULL,NULL,Right foot,0,NULL
27667492,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,4727000,4727000,-1,4144,West Ham United,876012,Manuel Lanzini,NULL,NULL,NULL,Right foot,0,NULL
27667482,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,4702000,4702000,1,4010,Aston Villa,694819,Ahmed Al-Muhamadi,NULL,NULL,Rough play,NULL,876012,Manuel Lanzini
27667472,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot wide,Second half,4658000,4658000,-1,4144,West Ham United,1437872,Pablo Fornals,NULL,NULL,NULL,Right foot,0,NULL
27667471,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,4640000,4640000,-1,4144,West Ham United,568561,Mark Noble,NULL,NULL,NULL,Right foot,0,NULL
27667470,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Yellow,Second half,4618000,4618000,1,4010,Aston Villa,1128670,Tyrone Mings,NULL,NULL,Rough play,NULL,0,NULL
27667469,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,4608000,4608000,1,4010,Aston Villa,1128670,Tyrone Mings,NULL,NULL,Rough play,NULL,952816,Sébastien Haller
27667467,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,4603000,4603000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,NULL,0,NULL
27667460,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,4527000,4527000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27667446,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,4412000,4412000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,NULL,0,NULL
27667444,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Blocked shot,Second half,4369000,4369000,-1,4144,West Ham United,952816,Sébastien Haller,NULL,NULL,NULL,Left foot,0,NULL
27667443,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot blocked by,Second half,4369000,4369000,1,4010,Aston Villa,1128670,Tyrone Mings,NULL,NULL,NULL,NULL,0,NULL
27667426,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,4194000,4194000,-1,4144,West Ham United,876012,Manuel Lanzini,NULL,NULL,NULL,Right foot,0,NULL
27667425,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,4164000,4164000,1,4010,Aston Villa,1210500,Marvelous Nakamba,NULL,NULL,Rough play,NULL,587269,Pablo Zabaleta
27666321,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Substitution,Second half,4123000,NULL,-1,4144,West Ham United,587269,Pablo Zabaleta,Defender,5,NULL,NULL,929264,Felipe Anderson
27616316,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,4123000,-1,4144,West Ham United,929264,Felipe Anderson,Midfielder,8,NULL,NULL,0,NULL
27667411,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,4047000,4047000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,NULL,Right foot,0,NULL
27667409,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,3967000,3967000,-1,4144,West Ham United,964388,Arthur Masuaku,NULL,NULL,Rough play,NULL,694819,Ahmed Al-Muhamadi
27667405,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,3957000,3957000,-1,4144,West Ham United,568561,Mark Noble,NULL,NULL,Rough play,NULL,1210500,Marvelous Nakamba
27616290,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,3976000,-1,4144,West Ham United,964388,Arthur Masuaku,Defender,26,NULL,NULL,0,NULL
27667410,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Red (2 yellow),Second half,3976000,3976000,-1,4144,West Ham United,964388,Arthur Masuaku,NULL,NULL,Rough play,NULL,0,NULL
27667406,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,3964000,3964000,1,4010,Aston Villa,1128670,Tyrone Mings,NULL,NULL,NULL,Right foot,0,NULL
27667401,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,3922000,3922000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27666309,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Substitution,Second half,3905000,NULL,1,4010,Aston Villa,694819,Ahmed Al-Muhamadi,Defender,27,NULL,NULL,1083036,Jota
27616259,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,3905000,1,4010,Aston Villa,1083036,Jota,Forward,23,NULL,NULL,0,NULL
27666326,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Substitution,Second half,3673000,NULL,-1,4144,West Ham United,1437872,Pablo Fornals,Midfielder,18,NULL,NULL,729528,Andriy Yarmolenko
27616310,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,3673000,-1,4144,West Ham United,729528,Andriy Yarmolenko,Midfielder,7,NULL,NULL,0,NULL
27667375,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,3589000,3589000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27667357,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Save by goalkeeper,Second half,3421000,3421000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,Diving/Caught,NULL,0,NULL
27667356,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot on goal,Second half,3421000,3421000,1,4010,Aston Villa,1294746,Anwar El Ghazi,NULL,NULL,NULL,Right foot,0,NULL
27667348,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Blocked shot,Second half,3363000,3363000,-1,4144,West Ham United,1580814,Declan Rice,NULL,NULL,NULL,Right foot,0,NULL
27667347,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot blocked by,Second half,3363000,3363000,1,4010,Aston Villa,1028610,Jack Grealish,NULL,NULL,NULL,NULL,0,NULL
27667342,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,3277000,3277000,1,4010,Aston Villa,981069,Björn Engels,NULL,NULL,NULL,Right foot,0,NULL
27667341,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Offside,Second half,3266000,3266000,-1,4144,West Ham United,729528,Andriy Yarmolenko,NULL,NULL,NULL,NULL,0,NULL
27667339,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,3251000,3251000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,Right foot,0,NULL
27667335,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,3217000,3217000,1,4010,Aston Villa,1083036,Jota,NULL,NULL,Rough play,NULL,929264,Felipe Anderson
27667329,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Drop ball,Second half,3186000,3186000,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27667326,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,3142000,3142000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,NULL,0,NULL
27667324,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot wide,Second half,3109000,3109000,1,4010,Aston Villa,1080366,John McGinn,NULL,NULL,NULL,Left foot,0,NULL
27616315,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Line-up,Start,NULL,NULL,-1,4144,West Ham United,1580814,Declan Rice,Midfielder,41,NULL,NULL,0,NULL
27667308,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,Second half,2895000,2895000,-1,4144,West Ham United,929264,Felipe Anderson,NULL,NULL,NULL,Right foot,0,NULL
27667305,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,Second half,2863000,2863000,1,4010,Aston Villa,854807,Neil Taylor,NULL,NULL,Rough play,NULL,568561,Mark Noble
27667294,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Goal kick,Second half,2753000,2753000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,NULL,0,NULL
27667287,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Kick-off,Second half,2700000,2700000,1,4010,Aston Villa,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27667121,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,First half,1708000,1708000,-1,4144,West Ham United,568561,Mark Noble,NULL,NULL,Holding,NULL,1028610,Jack Grealish
27667122,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Yellow,First half,1715000,1715000,-1,4144,West Ham United,568561,Mark Noble,NULL,NULL,Holding,NULL,0,NULL
27667100,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Blocked shot,First half,1555000,1555000,-1,4144,West Ham United,1580814,Declan Rice,NULL,NULL,NULL,Right foot,0,NULL
27667099,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot blocked by,First half,1555000,1555000,1,4010,Aston Villa,1028610,Jack Grealish,NULL,NULL,NULL,NULL,0,NULL
27667023,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot wide,First half,865000,865000,-1,4144,West Ham United,729528,Andriy Yarmolenko,NULL,NULL,NULL,Left foot,0,NULL
27666915,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Offside,First half,335000,335000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,NULL,NULL,0,NULL
27666912,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Corner,First half,280000,280000,-1,4144,West Ham United,929264,Felipe Anderson,NULL,NULL,NULL,Right foot,0,NULL
27667220,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,First half,2822000,2822000,-1,4144,West Ham United,1580814,Declan Rice,NULL,NULL,Rough play,NULL,1028610,Jack Grealish
27667221,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,End of period,First half,2829000,2829000,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27667217,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Injury time,First half,2756000,2756000,0,0,NULL,0,NULL,NULL,NULL,NULL,120000,0,NULL
27667216,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,First half,2747000,2747000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,Right foot,0,NULL
27667215,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Offside,First half,2741000,2741000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,NULL,NULL,0,NULL
27667207,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,First half,2704000,2704000,1,4010,Aston Villa,981069,Björn Engels,NULL,NULL,NULL,Right foot,0,NULL
27667206,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Offside,First half,2700000,2700000,-1,4144,West Ham United,952816,Sébastien Haller,NULL,NULL,NULL,NULL,0,NULL
27667205,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,First half,2680000,2680000,-1,4144,West Ham United,608752,Lukasz Fabianski,NULL,NULL,NULL,Right foot,0,NULL
27667204,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Offside,First half,2659000,2659000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,NULL,NULL,0,NULL
27667203,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,First half,2640000,2640000,1,4010,Aston Villa,981069,Björn Engels,NULL,NULL,NULL,Right foot,0,NULL
27667201,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,First half,2632000,2632000,-1,4144,West Ham United,952816,Sébastien Haller,NULL,NULL,Rough play,NULL,1352969,Frederic Guilbert
27667198,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,First half,2559000,2559000,-1,4144,West Ham United,1580814,Declan Rice,NULL,NULL,NULL,Right foot,0,NULL
27667197,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,First half,2546000,2546000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,Rough play,NULL,1455222,Issa Diop
27667193,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Drop ball,First half,2442000,2442000,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27667184,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Blocked shot,First half,2266000,2266000,-1,4144,West Ham United,929264,Felipe Anderson,NULL,NULL,NULL,Header,0,NULL
27667183,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Shot blocked by,First half,2266000,2266000,1,4010,Aston Villa,854807,Neil Taylor,NULL,NULL,NULL,NULL,0,NULL
27667179,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Foul committed,First half,2184000,2184000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,Rough play,NULL,1455222,Issa Diop
27667180,Premier League,2375153,Aston Villa,West Ham United,0,0,16-Sep-19,Free kick,First half,2199000,2199000,-1,4144,West Ham United,1580814,Declan Rice,NULL,NULL,NULL,Right foot,0,NULL
